id,codigo,codigo_barras,nome,descricao,categoria,unidade_medida,preco_custo,preco_venda,estoque_atual,estoque_minimo,ncm,cest,aliquota_icms,aliquota_ipi,aliquota_pis,aliquota_cofins,dados_completos,imported_at,api_page
485,481,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""481"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""REDE - MATERIAL EM NYLON, PARA FUTSAL"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""REDE - MATERIAL EM NYLON, PARA FUTSAL,NA COR AZUL,EM FIO DE 4,0MM - POLIETILENO (TIPO SEDA),MALHA 15CM, TAMANHO 3,20X2,10X1,00M; HASTES DE 0,30CM - FUNDO DE 1,00M"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
486,482,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""482"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" TINTA EM SPRAY"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""TINTA EM SPRAY - TIPO ESMALTE SINTETICO, NA COR NAS CORES DIVERSAS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
487,483,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""483"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""FIO DE LA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""FIO DE LA - 70% ACRILICA E 30% LA,CORES VARIADAS,NUMERO 3/5,NOVELO PESANDO 100G "",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
488,484,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""484"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" AGULHA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""AGULHA - EM ACO INOX,PARA CROCHE, N. 7,0 "",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
489,485,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""485"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""LINHA - NYLON"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""LINHA - NYLON, COM ESPESSURA DE 60 MM, BRANCA "",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
490,486,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""486"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""AGULHA - PARA MAO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""AGULHA - DE ACO, N.07 PARA COSER A MAO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
491,487,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""487"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" LINHA - ALGODAO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""LINHA - ALGODAO, COM ESPESSURA DE N.0, CORES DIVERSAS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
492,488,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""488"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" FECHO PARA CONFECCAO - TIPO ZIPER,TAMANHO N.08, PRETA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""FECHO PARA CONFECCAO - TIPO ZIPER,EM NYLON,TAMANHO N.08,COR PRETA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
493,489,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""489"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" FECHO PARA CONFECCAO - TIPO ZIPER, 3 CM, AZUL ESCURO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""FECHO PARA CONFECCAO - TIPO ZIPER, PARA APLICACAO EM NAPA, SEM O PULSOR, DE NYLON, LARGURA: 3 CM, COR: AZUL ESCURO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
494,490,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""490"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BOTAO - 4 FUROS"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BOTAO - DE NYLON, CORES DIVERSAS, MEDINDO <10> MM DE DIAMETRO, COM 4 FUROS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
495,491,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""491"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""TAPETE - EM EVA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""TAPETE - EM EVA, TIPO TATAME MEDINDO 2,00 X 1,00M COM ENCAIXE,CORES DIVERSAS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
496,492,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""492"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" JOGO DE XADREZ"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""JOGO DE XADREZ - EM MADEIRA (PECAS GRANDES) MATERIAL: MADEIRA DE LEI MACICA COM A PARTE QUADRICULADA MARCHETADA.,MEDINDO (50X50)CM, TABULEIRO COM ESPESSURA DE 10 MM, MEDIDAS DAS CASAS: 5,5 CM, MEDIDA DO REI: 9 CM,COM 32 PECAS (16 ESCURAS X 16 CLARAS),EM MADEIRA."",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
497,493,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""493"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" CHOCALHO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""CHOCALHO - POLIESTIRENO,BRINQUEDO PARA CRIANCA,MEDINDO 6X13,5 X3CM"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
498,494,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""494"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - FEITO EM PLASTICO,TIPO AVIAOZINHO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - FEITO EM PLASTICO,TIPO AVIAOZINHO,TAMANHO PEQUENO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
499,495,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""495"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" BRINQUEDO EDUCATIVO E RECREATIVO - EM PLASTICO,LIVRO DE BANHO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - EM PLASTICO,LIVRO DE BANHO,MEDINDO 15,00 X 16,00CM"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
500,496,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""496"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" BRINQUEDO EDUCATIVO E RECREATIVO - FEITO EM EM PLASTICO, EM BOLAS"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - FEITO EM EM PLASTICO, EM BOLAS, TAMANHO PEQUENO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
501,497,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""497"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" TAPETE - EM EVA. DO TIPO TAPETE /TATAME INFANTIL"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""TAPETE - EM EVA. DO TIPO TAPETE /TATAME INFANTIL,MEDINDO 0,30X0,50X 0,30CM(COMPXLARG.ALT) COMPOSTO DE 9 PECAS 0,30X03CM"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
502,498,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""498"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" BONECA - DE PANO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BONECA - DE PANO - CONFECCIONADA EM TECIDO LAVAVEL E ANTI-ALERGICO, MEDINDO NO MINIMO 25CM DE ALTURA, VARIOS MODELOS,CORES DIVERSAS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
503,499,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""499"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - TIPO ENCAIXE"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - FEITO EM MATERIAL PLASTICO, EM PECAS COLORIDAS, TIPO ENCAIXE, EM TAMANHOS VARIADOS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
504,500,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""500"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - BRINQUEDO DE MARTELAR"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - EM PLASTICO,BRINQUEDO DE MARTELAR,ESTRUTURA MEDINDO APROXIMADAMENTE 22X18X11CM(LXALXP) PESANDO 635G"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
506,501,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""501"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - TIPO BOLA COM GUISO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - FABRICADO EM ESPUMA COLORIDA,TIPO BOLA COM GUISO,DIAMETRO DE 13CM, PESANDO 700 GRAMAS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
507,502,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""502"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" BRINQUEDO EDUCATIVO E RECREATIVO - TELEFONE"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - FEITO EM EM PLASTICO, EM TELEFONE, TAMANHOS DIVERSOS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
508,503,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""503"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - TAMBOR"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - FEITO EM PLASTICO,TIPO TAMBOR,TAMANHO PEQUENO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
509,504,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""504"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - BRINQUEDO MUSICAL COLORIDO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - PLASTICO,BRINQUEDO MUSICAL COLORIDO,ESTRUTURA MEDINDO APROXIMADAMENTE 9X25X17CM(LXAXP). PESO 520G"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
510,505,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""505"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" BRINQUEDO EDUCATIVO E RECREATIVO - ALFABETO E NUMERO MOVEIS"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - CONFECCIONADO EM E.V.A.,TIPO ALFABETO E NUMERO MOVEIS, CONTENDO 94 PECAS, SENDO LETRAS, NUMEROS E SINAIS MATEMATICOS, ACONDICIONADAS EM SACOLINHA DE PLASTICO COM ZIPPER,MEDINDO 5,00CM DE ALTURA E 8MM DE ESPESSURA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
511,506,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""506"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" BRINQUEDO EDUCATIVO E RECREATIVO - KIT PRIMEIRA INFANCIA CONFECCIONADO EM PLASTICO COLORIDO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - KIT PRIMEIRA INFANCIA CONFECCIONADO EM PLASTICO COLORIDO ATOXICO,CONTENDO 06 JOGOS COM: 01 ABELHA DIDATICA, 02 GRILHOS PARA PUXAR, 03 LESMAS PARA PUXAR, 04 ELEFANTES DIDATICO, 05 TARTARUGAS PARA PUXAR, E 06 POLVOS DE PUXAR,TAMANHO DIVERSOS. GARANTIA DE 03 MESES. SELO INMETRO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
512,507,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""507"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - CARRINHOS C/ 26 FORMAS GEOMETRICAS COLORIDAS E VARIADAS"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - FEITO EM PLASTICO, EM BLOCOS COLORIDOS,CARRINHOS C/ 26 FORMAS GEOMETRICAS COLORIDAS E VARIADAS, MEDINDO 26,5X18,5X4 CM"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
513,508,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""508"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" BRINQUEDO EDUCATIVO E RECREATIVO - DE ENCAIXE"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - FEITO EM MADEIRA,TIPO DE ENCAIXE,PARA CRIANCA DE 03 ANOS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
514,509,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""509"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" BRINQUEDO EDUCATIVO E RECREATIVO - LIVRO DE PANO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - EM TECIDO,LIVRO DE PANO,MEDINDO 25,00 X 25,00CM"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
515,510,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""510"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO – KIT CASINHA DE BONECAS"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - CONFECCIONADO EM MDF,TIPO CASINHA DE BONECAS COMPOSTA DE MESA, CADEIRA, FOGAO, GELADEIRA, CAMA E BANHEIRO,MEDINDO 35,00X35,00X30,00CM (AXCXL)"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
516,511,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""511"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - CONFECCIONADO 100% EM PVC, TEMA INFANTIL, ANATOMICO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - CONFECCIONADO 100% EM PVC, COLORIDO, TEMA INFANTIL, ANATOMICO, ATOXICO, DE FORMAS ARREDONDADAS, COMPOSTO DE 03 PECAS(CONJUNTO),DO TIPO FLUTUANTE PARA BANHO,COM DIMENSSOES APROXIMADAS: AXLXP; 9X5X8X8CM, CADA PECA, PESO EM TORNO DE 2,4G CADA, ACONDICIONADA EM MOCHILA PLASTICA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
517,512,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""512"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" BOLA - COSTURADA OU MATRIZADA EM PVC"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BOLA - COSTURADA OU MATRIZADA EM PVC,PESANDO ENTRE 230 E 270 GRAMAS,PARA HANDEBOL OFICIAL, INFANTIL,TAMANHO DA CIRCUNFERENCIA: 49,0CM A 51,0CM,COM 32 GOMOS, CAMARA AIRABILITY E MIOLO SLIPSYSTEM REMOVIVEL"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
518,513,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""513"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""TORRE DE HANOI 9 DISCOS"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""TORRE DE HANOI 9 DISCOS - COMPOSTO POR UMA BASE EM MADEIRA DE REFLORESTAMENTO, MEDINDO 140X265X18MM COM 03 PINOS DE MADEIRA COM DIAMETRO DE 10MM E 10 DISCOS DE MADEIRA COM DIAMETRO VERIADOS,E CORES DIVERSAS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
519,514,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""514"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""CARRINHO - DE PLASTICO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""CARRINHO - DE PLASTICO, MEDINDO APROX. 30CM DE COMPRIMENTO, COM CABINE E CARROCERIA,VARIAS CORE"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
520,515,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""515"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" BONECA - DE PLASTICO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BONECA - DE PLASTICO, GRANDE, NATURAL"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
521,516,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""516"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - CAVALINHO RODY"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - FABRICAO EM PVC, INFLAVEL, ATOXICO, DE ALTA DENSIDADE,TIPO: CAVALINHO RODY, QUE AUXILIA NO DESENVOLVIMENTO DO EQUILIBRIO, POSTURA, COORDENACAO MOTORA E DESENVOLVIMENTO MUSCULAR DE CRIANCAS,PODE SER INFLADO EM DIFERENTES TAMANHOS, CAPACIDADE MINIMA 60KG. DIMENSOES APROXIMADAS: (55,00 X 22,00 X 45,00)CM - (C X L A)"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
522,517,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""517"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" BRINQUEDO EDUCATIVO E RECREATIVO - KIT DE PRAIA INFANTIL"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BRINQUEDO EDUCATIVO E RECREATIVO - EM PLASTICO,TIPO KIT DE PRAIA INFANTIL (COM BALDINHOS E PAZINHAS),DE 0 A 3 ANOS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
523,518,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""518"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""JOGO DE QUEBRA CABECA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""JOGO DE QUEBRA CABECA - CONFECCIONADO EM PAPEL CARTAO, COM TEMA INFANTIL, APROXIMADAMENTE 30 PECAS, FAIXA ETARIA DE 07 ANOS, ACONDICIONADO EM CAIXA DE PAPELAO, MEDINDO 23X17X3,5CM"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
524,519,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""519"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""JOGO DE MEMORIA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""JOGO DE MEMORIA - CONFECCIONADO EM MADEIRA (ANIMAIS),COMPOSTO POR 24 PECAS,ACONDICIONADO EM EMBALAGEM ADEQUAD"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
